0,3
1,4
2,3
3,1
4,5
5,3
6,3
7,6
8,2
9,1
10,2
11,0
12,0
13,6
14,3
15,5
16,3
17,3
18,1
19,2
20,2
21,3
22,4
23,1
24,4
25,0
26,3
27,4
28,3
29,1
30,4
31,3
32,5
33,3
34,3
35,5
36,1
37,2
38,3
39,4
40,6
41,1
42,5
43,4
44,2
45,3
46,2
47,2
48,3
49,1
50,1
51,1
52,1
53,6
54,3
55,3
56,1
57,1
58,1
59,3
60,4
61,3
62,1
63,6
64,6
65,3
66,6
67,1
68,2
69,2
70,4
71,3
72,5
73,5
74,1
75,1
76,3
77,1
78,1
79,3
80,3
81,3
82,2
83,2
84,3
85,1
86,6
87,2
88,2
89,5
90,3
91,1
92,3
93,3
94,3
95,3
96,2
97,2
98,3
99,3
100,4
101,4
102,2
103,1
104,5
105,1
106,1
107,1
108,3
109,6
110,6
111,3
112,3
113,3
114,1
115,3
116,2
117,2
118,3
119,1
120,1
121,4
122,4
123,2
124,1
125,2
126,3
127,2
128,2
129,2
130,2
131,2
132,2
133,3
134,3
135,3
136,3
137,1
138,1
139,3
140,3
141,3
142,3
143,5
144,2
145,2
146,5
147,5
148,2
149,2
150,3
151,2
152,3
153,0
154,4
155,3
156,5
157,3
158,0
159,0
160,3
161,3
162,0
163,0
164,2
165,0
166,3
167,5
168,5
169,3
170,1
171,4
172,5
173,0
174,0
175,6
176,5
177,1
178,3
179,3
180,1
181,0
182,0
183,0
184,1
185,4
186,1
187,1
188,3
189,4
190,1
191,3
192,1
193,3
194,0
195,6
196,3
197,1
198,3
199,1
200,1
201,0
202,6
203,0
204,3
205,3
206,0
207,3
208,3
209,0
210,4
211,2
212,2
213,2
214,0
215,1
216,3
217,0
218,2
219,4
220,1
221,3
222,2
223,1
224,3
225,1
226,3
227,2
228,1
229,3
230,6
231,6
232,4
233,4
234,1
235,3
236,1
237,3
238,0
239,1
240,6
241,5
242,3
243,2
244,1
245,0
246,1
247,1
248,2
249,1
250,1
251,1
252,2
253,3
254,3
255,2
256,4
257,4
258,1
259,1
260,4
261,5
262,1
263,1
264,1
265,3
266,1
267,5
268,1
269,1
270,2
271,2
272,2
273,1
274,2
275,2
276,2
277,2
278,2
279,1
280,4
281,2
282,2
283,2
284,2
285,4
286,1
287,2
288,2
289,0
290,1
291,4
292,6
293,5
294,3
295,3
296,4
297,4
298,1
299,5
300,2
301,4
302,2
303,3
304,1
305,4
306,1
307,1
308,4
309,0
310,3
311,1
312,3
313,3
314,3
315,2
316,3
317,1
318,2
319,3
320,3
321,3
322,1
323,1
324,3
325,1
326,2
327,4
328,3
329,2
330,3
331,1
332,3
333,2
334,2
335,4
336,1
337,4
338,6
339,4
340,3
341,3
342,1
343,3
344,1
345,1
346,2
347,2
348,1
349,3
350,3
351,4
352,4
353,5
354,3
355,2
356,2
357,1
358,1
359,6
360,1
361,6
362,1
363,4
364,0
365,7
366,4
367,3
368,2
369,1
370,7
371,4
372,2
373,3
374,1
375,1
376,7
377,2
378,2
379,1
380,3
381,0
382,1
383,7
384,7
385,1
386,1
387,3
388,4
389,2
390,6
391,2
392,3
393,4
394,2
395,1
396,4
397,4
398,4
399,2
400,4
401,3
402,6
403,1
404,1
405,1
406,2
407,1
408,2
409,4
410,1
411,7
412,1
413,2
414,1
415,2
416,7
417,7
418,2
419,3
420,3
421,6
422,3
423,1
424,1
425,2
426,2
427,1
428,1
429,1
430,2
431,4
432,3
433,3
434,2
435,7
436,3
437,3
438,3
439,7
440,4
441,7
442,2
443,2
444,3
445,2
446,3
447,3
448,3
449,1
450,2
451,1
452,4
453,4
454,7
455,6
456,4
457,4
458,1
459,7
460,2
461,2
462,3
463,3
464,3
465,7
466,3
467,3
468,2
469,5
470,5
471,5
472,3
473,7
474,3
475,3
476,3
477,3
478,7
479,7
480,4
481,2
482,2
483,2
484,1
485,2
486,4
487,2
488,2
489,6
490,6
491,1
492,4
493,0
494,7
495,1
496,1
497,1
498,7
499,2
500,2
501,7
502,7
503,2
504,2
505,0
506,0
507,0
508,1
509,3
510,3
511,3
512,3
513,7
514,7
515,3
516,3
517,6
518,4
519,7
520,7
521,1
522,1
523,7
524,1
525,3
526,2
527,1
528,7
529,3
530,2
531,0
532,7
533,3
534,2
535,7
536,7
537,2
538,0
539,1
540,3
541,2
542,0
543,3
544,2
545,3
546,3
547,1
548,1
549,3
550,3
551,2
552,1
553,3
554,1
555,2
556,2
557,2
558,4
559,7
560,1
561,2
562,7
563,1
564,1
565,3
566,1
567,2
568,1
569,3
570,4
571,3
572,3
573,4
574,4
575,3
576,2
577,2
578,3
579,2
580,4
581,4
582,4
583,7
584,2
585,6
586,6
587,4
588,0
589,0
590,2
591,3
592,2
593,3
594,6
595,3
596,5
597,5
598,1
599,2
600,3
601,3
602,1
603,2
604,1
605,7
606,3
607,7
608,1
609,3
610,4
611,3
612,1
613,1
614,3
615,1
616,2
617,1
618,3
619,6
620,1
621,3
622,5
623,4
624,7
625,3
626,2
627,3
628,1
629,2
630,4
631,1
632,2
633,1
634,7
635,6
636,2
637,7
638,4
639,0
640,1
641,2
642,4
643,2
644,1
645,7
646,3
647,4
648,3
649,3
650,7
651,1
652,3
653,3
654,4
655,7
656,7
657,7
658,2
659,7
660,1
661,1
662,3
663,4
664,3
665,7
666,4
667,2
668,3
669,1
670,5
671,4
672,3
673,2
674,2
675,7
676,7
677,7
678,1
679,7
680,7
681,7
682,7
683,7
684,7
685,7
686,7
687,4
688,4
689,1
690,4
691,4
692,4
693,4
694,2
695,2
696,3
697,1
698,5
699,4
700,4
701,4
702,1
703,7
704,4
705,7
706,7
707,7
708,3
709,7
710,7
711,7
712,4
713,4
714,1
715,7
716,7
717,4
718,4
719,2
720,1
721,4
722,7
723,7
724,2
725,2
726,3
727,1
728,1
729,7
730,7
731,1
732,3
733,1
734,4
735,4
736,7
737,3
738,7
739,7
740,3
741,4
742,2
743,7
744,7
745,7
746,1
747,7
748,7
749,2
750,3
751,1
752,4
753,4
754,7
755,3
756,2
757,2
758,2
759,3
760,3
761,2
762,1
763,7
764,3
765,4
766,4
767,0
768,0
769,7
770,7
771,7
772,7
773,7
774,7
775,7
776,2
777,3
778,3
779,3
780,7
781,2
782,3
783,4
784,4
785,1
786,1
787,2
788,3
789,4
790,7
791,3
792,1
793,7
794,7
795,7
796,4
797,7
798,1
799,1
800,1
801,7
802,2
803,7
804,4
805,1
806,7
807,2
808,3
809,2
810,2
811,3
812,3
813,4
814,2
815,3
816,3
817,3
818,3
819,1
820,7
821,7
822,7
823,2
824,0
825,1
826,2
827,3
828,3
829,2
830,7
831,1
832,1
833,3
834,1
835,3
836,7
837,1
838,1
839,3
840,7
841,1
842,2
843,4
844,3
845,1
846,5
847,3
848,1
849,7
850,3
851,2
852,2
853,2
854,7
855,2
856,7
857,7
858,1
859,7
860,2
861,7
862,7
863,7
864,1
865,1
866,7
867,2
868,2
869,1
870,3
871,2
872,2
873,6
874,6
875,7
876,0
877,7
878,7
879,7
880,3
881,3
882,1
883,3
884,1
885,7
886,3
887,1
888,7
889,4
890,3
891,4
892,1
893,2
894,3
895,3
896,3
897,2
898,2
899,2
900,7
901,4
902,7
903,1
904,0
905,2
906,0
907,0
908,0
909,1
910,6
911,3
912,2
913,0
914,2
915,2
916,3
917,4
918,2
919,3
920,2
921,2
922,7
923,3
924,4
925,2
926,3
927,6
928,3
929,2
930,6
931,3
932,3
933,2
934,1
935,3
936,4
937,2
938,3
939,1
940,2
941,1
942,7
943,3
944,4
945,1
946,3
947,2
948,3
949,3
950,3
951,7
952,7
953,3
954,7
955,3
956,1
957,6
958,1
959,6
960,7
961,7
962,7
963,7
964,6
965,6
966,3
967,7
968,7
969,7
970,7
971,2
972,4
973,3
