1,5000
1,5001
1,5002
1,5003
1,5004
1,5005
7,5006
7,5007
1,5008
1,5009
1,5010
1,5011
1,5012
6,5013
1,5014
1,5015
1,5016
1,5017
7,5018
1,5019
1,5020
1,5021
7,5022
1,5023
1,5024
1,5025
2,5026
7,5027
0,5028
7,5029
1,5030
1,5031
1,5032
7,5033
2,5034
1,5035
1,5036
7,5037
1,5038
1,5039
1,5040
1,5041
7,5042
1,5043
1,5044
7,5045
2,5046
7,5047
7,5048
7,5049
1,5050
1,5051
1,5052
1,5053
7,5054
6,5055
1,5056
2,5057
7,5058
1,5059
1,5060
1,5061
1,5062
4,5063
7,5064
0,5065
1,5066
1,5067
1,5068
1,5069
1,5070
1,5071
7,5072
1,5073
1,5074
1,5075
1,5076
1,5077
1,5078
7,5079
7,5080
7,5081
1,5082
1,5083
7,5084
1,5085
1,5086
4,5087
1,5088
1,5089
1,5090
7,5091
2,5092
1,5093
1,5094
1,5095
1,5096
6,5097
3,5098
2,5099
7,5100
4,5101
1,5102
3,5103
1,5104
2,5105
1,5106
1,5107
7,5108
7,5109
1,5110
1,5111
3,5112
3,5113
1,5114
4,5115
1,5116
1,5117
7,5118
1,5119
1,5120
1,5121
7,5122
1,5123
1,5124
7,5125
1,5126
1,5127
1,5128
1,5129
1,5130
1,5131
7,5132
7,5133
1,5134
7,5135
1,5136
7,5137
7,5138
1,5139
7,5140
1,5141
1,5142
7,5143
2,5144
7,5145
2,5146
4,5147
1,5148
7,5149
7,5150
1,5151
1,5152
7,5153
7,5154
5,5155
7,5156
7,5157
1,5158
7,5159
7,5160
1,5161
7,5162
4,5163
6,5164
1,5165
4,5166
1,5167
1,5168
1,5169
1,5170
1,5171
1,5172
1,5173
1,5174
1,5175
1,5176
1,5177
2,5178
7,5179
7,5180
7,5181
7,5182
1,5183
7,5184
1,5185
1,5186
7,5187
7,5188
7,5189
7,5190
6,5191
1,5192
1,5193
7,5194
1,5195
1,5196
0,5197
6,5198
1,5199
7,5200
7,5201
7,5202
7,5203
0,5204
7,5205
5,5206
1,5207
1,5208
1,5209
7,5210
7,5211
7,5212
1,5213
7,5214
7,5215
7,5216
1,5217
1,5218
4,5219
4,5220
1,5221
7,5222
7,5223
1,5224
1,5225
2,5226
7,5227
1,5228
1,5229
7,5230
1,5231
1,5232
1,5233
1,5234
1,5235
7,5236
7,5237
7,5238
7,5239
2,5240
7,5241
0,5242
1,5243
1,5244
7,5245
1,5246
7,5247
1,5248
2,5249
1,5250
1,5251
7,5252
2,5253
7,5254
1,5255
2,5256
1,5257
1,5258
2,5259
4,5260
6,5261
3,5262
1,5263
1,5264
1,5265
7,5266
1,5267
2,5268
7,5269
7,5270
1,5271
5,5272
2,5273
1,5274
7,5275
7,5276
4,5277
7,5278
7,5279
1,5280
1,5281
7,5282
1,5283
1,5284
1,5285
1,5286
4,5287
1,5288
1,5289
1,5290
1,5291
7,5292
1,5293
7,5294
1,5295
1,5296
2,5297
1,5298
1,5299
1,5300
7,5301
7,5302
1,5303
6,5304
7,5305
4,5306
7,5307
1,5308
4,5309
7,5310
7,5311
4,5312
1,5313
7,5314
7,5315
7,5316
1,5317
7,5318
7,5319
4,5320
1,5321
7,5322
1,5323
1,5324
1,5325
1,5326
7,5327
1,5328
7,5329
6,5330
3,5331
1,5332
7,5333
7,5334
1,5335
7,5336
1,5337
7,5338
7,5339
7,5340
1,5341
1,5342
1,5343
7,5344
1,5345
7,5346
1,5347
7,5348
2,5349
1,5350
1,5351
1,5352
1,5353
1,5354
1,5355
7,5356
7,5357
7,5358
1,5359
1,5360
2,5361
7,5362
1,5363
7,5364
1,5365
1,5366
4,5367
7,5368
1,5369
1,5370
1,5371
7,5372
1,5373
7,5374
7,5375
7,5376
1,5377
0,5378
1,5379
7,5380
1,5381
1,5382
7,5383
1,5384
1,5385
7,5386
1,5387
1,5388
1,5389
6,5390
1,5391
7,5392
4,5393
7,5394
7,5395
7,5396
7,5397
1,5398
7,5399
1,5400
7,5401
1,5402
1,5403
7,5404
7,5405
1,5406
2,5407
1,5408
1,5409
6,5410
7,5411
1,5412
7,5413
7,5414
1,5415
1,5416
7,5417
7,5418
7,5419
1,5420
7,5421
1,5422
7,5423
7,5424
7,5425
1,5426
7,5427
7,5428
1,5429
7,5430
1,5431
7,5432
7,5433
7,5434
1,5435
7,5436
1,5437
7,5438
1,5439
1,5440
1,5441
7,5442
7,5443
7,5444
1,5445
1,5446
7,5447
1,5448
